,if freq (ghz),psg power (dbm),cable loss (db),input power(dbm),output power(dbm),gain(db)
642,8.0,-7.0,-1.7729990061512013,-8.7729990061512,-40.238,-31.465000993848797
643,8.0,-6.5,-1.7729990061512013,-8.2729990061512,-39.728,-31.4550009938488
644,8.0,-6.0,-1.7729990061512013,-7.772999006151201,-39.233,-31.460000993848794
645,8.0,-5.5,-1.7729990061512013,-7.272999006151201,-38.718,-31.4450009938488
646,8.0,-5.0,-1.7729990061512013,-6.772999006151201,-38.234,-31.4610009938488
647,8.0,-4.5,-1.7729990061512013,-6.272999006151201,-37.757,-31.484000993848795
648,8.0,-4.0,-1.7729990061512013,-5.772999006151201,-37.254,-31.481000993848795
649,8.0,-3.5,-1.7729990061512013,-5.272999006151201,-36.763,-31.490000993848795
650,8.0,-3.0,-1.7729990061512013,-4.772999006151201,-36.253,-31.480000993848797
651,8.0,-2.5,-1.7729990061512013,-4.272999006151201,-35.762,-31.489000993848798
652,8.0,-2.0,-1.7729990061512013,-3.7729990061512013,-35.261,-31.4880009938488
653,8.0,-1.5,-1.7729990061512013,-3.2729990061512013,-34.787,-31.514000993848796
654,8.0,-1.0,-1.7729990061512013,-2.7729990061512013,-34.292,-31.5190009938488
655,8.0,-0.5,-1.7729990061512013,-2.2729990061512013,-33.801,-31.5280009938488
656,8.0,0.0,-1.7729990061512013,-1.7729990061512013,-33.313,-31.5400009938488
657,8.0,0.5,-1.7729990061512013,-1.2729990061512013,-32.81,-31.5370009938488
658,8.0,1.0,-1.7729990061512013,-0.7729990061512013,-32.333,-31.560000993848796
659,8.0,1.5,-1.7729990061512013,-0.2729990061512013,-31.851,-31.578000993848796
660,8.0,2.0,-1.7729990061512013,0.22700099384879868,-31.37,-31.5970009938488
661,8.0,2.5,-1.7729990061512013,0.7270009938487987,-30.903,-31.630000993848796
662,8.0,3.0,-1.7729990061512013,1.2270009938487987,-30.411,-31.6380009938488
663,8.0,3.5,-1.7729990061512013,1.7270009938487987,-29.936,-31.663000993848797
664,8.0,4.0,-1.7729990061512013,2.2270009938487987,-29.466,-31.6930009938488
665,8.0,4.5,-1.7729990061512013,2.7270009938487987,-28.999,-31.726000993848796
666,8.0,5.0,-1.7729990061512013,3.2270009938487987,-28.544,-31.771000993848798
667,8.0,5.5,-1.7729990061512013,3.7270009938487987,-28.084,-31.811000993848797
668,8.0,6.0,-1.7729990061512013,4.227000993848799,-27.626,-31.853000993848802
669,8.0,6.5,-1.7729990061512013,4.727000993848799,-27.159,-31.886000993848796
670,8.0,7.0,-1.7729990061512013,5.227000993848799,-26.742,-31.969000993848802
671,8.0,7.5,-1.7729990061512013,5.727000993848799,-26.293,-32.0200009938488
672,8.0,8.0,-1.7729990061512013,6.227000993848799,-25.868,-32.0950009938488
673,8.0,8.5,-1.7729990061512013,6.727000993848799,-25.458,-32.185000993848796
674,8.0,9.0,-1.7729990061512013,7.227000993848799,-25.057,-32.2840009938488
675,8.0,9.5,-1.7729990061512013,7.727000993848799,-24.652,-32.3790009938488
676,8.0,10.0,-1.7729990061512013,8.2270009938488,-24.256,-32.4830009938488
677,8.0,10.5,-1.7729990061512013,8.7270009938488,-23.877,-32.6040009938488
678,8.0,11.0,-1.7729990061512013,9.2270009938488,-23.519,-32.746000993848796
679,8.0,11.5,-1.7729990061512013,9.7270009938488,-23.17,-32.8970009938488
680,8.0,12.0,-1.7729990061512013,10.2270009938488,-22.839,-33.066000993848796
681,8.0,12.5,-1.7729990061512013,10.7270009938488,-22.546,-33.2730009938488
682,8.0,13.0,-1.7729990061512013,11.2270009938488,-22.245,-33.4720009938488
683,8.0,13.5,-1.7729990061512013,11.7270009938488,-21.969,-33.6960009938488
684,8.0,14.0,-1.7729990061512013,12.2270009938488,-21.712,-33.9390009938488
685,8.0,14.5,-1.7729990061512013,12.7270009938488,-21.477,-34.2040009938488
686,8.0,15.0,-1.7729990061512013,13.2270009938488,-21.246,-34.4730009938488
687,8.0,15.5,-1.7729990061512013,13.7270009938488,-21.054,-34.7810009938488
688,8.0,16.0,-1.7729990061512013,14.2270009938488,-20.872,-35.0990009938488
689,8.0,16.5,-1.7729990061512013,14.7270009938488,-20.717,-35.444000993848796
690,8.0,17.0,-1.7729990061512013,15.2270009938488,-20.577,-35.8040009938488
691,8.0,17.5,-1.7729990061512013,15.7270009938488,-20.445,-36.1720009938488
692,8.0,18.0,-1.7729990061512013,16.227000993848797,-20.331,-36.55800099384879
