,if freq (ghz),psg power (dbm),cable loss (db),input power(dbm),output power(dbm),gain(db)
642,8.0,-7.0,-1.7729990061512013,-8.7729990061512,-48.245,-39.472000993848795
643,8.0,-6.5,-1.7729990061512013,-8.2729990061512,-47.753,-39.4800009938488
644,8.0,-6.0,-1.7729990061512013,-7.772999006151201,-47.217,-39.444000993848796
645,8.0,-5.5,-1.7729990061512013,-7.272999006151201,-46.765,-39.4920009938488
646,8.0,-5.0,-1.7729990061512013,-6.772999006151201,-46.244,-39.4710009938488
647,8.0,-4.5,-1.7729990061512013,-6.272999006151201,-45.775,-39.502000993848796
648,8.0,-4.0,-1.7729990061512013,-5.772999006151201,-45.273,-39.5000009938488
649,8.0,-3.5,-1.7729990061512013,-5.272999006151201,-44.757,-39.484000993848795
650,8.0,-3.0,-1.7729990061512013,-4.772999006151201,-44.254,-39.481000993848795
651,8.0,-2.5,-1.7729990061512013,-4.272999006151201,-43.78,-39.5070009938488
652,8.0,-2.0,-1.7729990061512013,-3.7729990061512013,-43.268,-39.4950009938488
653,8.0,-1.5,-1.7729990061512013,-3.2729990061512013,-42.766,-39.493000993848796
654,8.0,-1.0,-1.7729990061512013,-2.7729990061512013,-42.244,-39.4710009938488
655,8.0,-0.5,-1.7729990061512013,-2.2729990061512013,-41.77,-39.4970009938488
656,8.0,0.0,-1.7729990061512013,-1.7729990061512013,-41.26,-39.487000993848795
657,8.0,0.5,-1.7729990061512013,-1.2729990061512013,-40.787,-39.514000993848796
658,8.0,1.0,-1.7729990061512013,-0.7729990061512013,-40.289,-39.5160009938488
659,8.0,1.5,-1.7729990061512013,-0.2729990061512013,-39.773,-39.5000009938488
660,8.0,2.0,-1.7729990061512013,0.22700099384879868,-39.283,-39.5100009938488
661,8.0,2.5,-1.7729990061512013,0.7270009938487987,-38.786,-39.5130009938488
662,8.0,3.0,-1.7729990061512013,1.2270009938487987,-38.292,-39.5190009938488
663,8.0,3.5,-1.7729990061512013,1.7270009938487987,-37.804,-39.5310009938488
664,8.0,4.0,-1.7729990061512013,2.2270009938487987,-37.295,-39.5220009938488
665,8.0,4.5,-1.7729990061512013,2.7270009938487987,-36.82,-39.5470009938488
666,8.0,5.0,-1.7729990061512013,3.2270009938487987,-36.33,-39.557000993848796
667,8.0,5.5,-1.7729990061512013,3.7270009938487987,-35.86,-39.5870009938488
668,8.0,6.0,-1.7729990061512013,4.227000993848799,-35.36,-39.5870009938488
669,8.0,6.5,-1.7729990061512013,4.727000993848799,-34.885,-39.612000993848795
670,8.0,7.0,-1.7729990061512013,5.227000993848799,-34.395,-39.6220009938488
671,8.0,7.5,-1.7729990061512013,5.727000993848799,-33.902,-39.6290009938488
672,8.0,8.0,-1.7729990061512013,6.227000993848799,-33.427,-39.6540009938488
673,8.0,8.5,-1.7729990061512013,6.727000993848799,-32.932,-39.6590009938488
674,8.0,9.0,-1.7729990061512013,7.227000993848799,-32.447,-39.6740009938488
675,8.0,9.5,-1.7729990061512013,7.727000993848799,-31.988,-39.7150009938488
676,8.0,10.0,-1.7729990061512013,8.2270009938488,-31.515,-39.7420009938488
677,8.0,10.5,-1.7729990061512013,8.7270009938488,-31.029,-39.7560009938488
678,8.0,11.0,-1.7729990061512013,9.2270009938488,-30.575,-39.8020009938488
679,8.0,11.5,-1.7729990061512013,9.7270009938488,-30.098,-39.825000993848796
680,8.0,12.0,-1.7729990061512013,10.2270009938488,-29.659,-39.886000993848796
681,8.0,12.5,-1.7729990061512013,10.7270009938488,-29.196,-39.9230009938488
682,8.0,13.0,-1.7729990061512013,11.2270009938488,-28.766,-39.993000993848796
683,8.0,13.5,-1.7729990061512013,11.7270009938488,-28.333,-40.060000993848796
684,8.0,14.0,-1.7729990061512013,12.2270009938488,-27.914,-40.1410009938488
685,8.0,14.5,-1.7729990061512013,12.7270009938488,-27.485,-40.2120009938488
686,8.0,15.0,-1.7729990061512013,13.2270009938488,-27.06,-40.2870009938488
687,8.0,15.5,-1.7729990061512013,13.7270009938488,-26.66,-40.3870009938488
688,8.0,16.0,-1.7729990061512013,14.2270009938488,-26.272,-40.499000993848796
689,8.0,16.5,-1.7729990061512013,14.7270009938488,-25.888,-40.6150009938488
690,8.0,17.0,-1.7729990061512013,15.2270009938488,-25.539,-40.7660009938488
691,8.0,17.5,-1.7729990061512013,15.7270009938488,-25.193,-40.9200009938488
692,8.0,18.0,-1.7729990061512013,16.227000993848797,-24.875,-41.1020009938488
